Series Description,All holders,"One- to four- family residences, By type of property","Multifamily residences, by type of property","Nonfarm, nonresidential, by type of property","Farm, by type of property","Major financial institutions, by type of holder","Depository Institutions, Major financial institutions, by type of holder","One- to four-family residence, Depository Institutions, Major financial institutions, by type of holder","Multiplefamily residences, Depository Institutions, Major financial institutions, by type of holder","Nonfarm, nonresidential, Depository Institutions, Major financial institutions, by type of holder","Farm, Depository Institutions, Major financial institutions, by type of holder","Life insurance companies, Major financial institutions, by type of holder","One- to four- family residences, Life insurance companies, Major financial institutions, by type of holder","Multifamily residences, Life insurance companies, Major financial institutions, by type of holder","Nonfarm, nonresidential, Life insurance companies, Major financial institutions, by type of holder","Farm, Life insurance companies, Major financial institutions, by type of holder","Federal and related agencies, by type of holder","Government National Mortgage Association, Federal and related agencies, by type of holder","One- to four- family residences, Government National Mortgage Association, Federal and related agencies, by type of holder","Multifamily residences, Government National Mortgage Association, Federal and related agencies, by type of holder","Farmers Home Administration, Federal and related agencies, by type of holder","One- to four- family residences, Farmers Home Administration, Federal and related agencies, by type of holder","Multifamily residences, Farmers Home Administration, Federal and related agencies, by type of holder","Nonfarm, nonresidential, Farmers Home Administration, Federal and related agencies, by type of holder","Farm, Farmers Home Administration, Federal and related agencies, by type of holder","Federal Housing and Veterans' Adminstrations, Federal and related agencies, by type of holder","One- to four- family residences, Federal Housing and Veterans' Adminstrations, Federal and related agencies, by type of holder","Multifamily residences, Federal Housing and Veterans' Adminstrations, Federal and related agencies, by type of holder","Resolution Trust Corporation, Federal and related agencies, by type of holder","One- to four- family residences, Resolution Trust Corporation, Federal and related agencies, by type of holder","Multifamily residences, Resolution Trust Corporation, Federal and related agencies, by type of holder","Nonfarm, nonresidential, Resolution Trust Corporation, Federal and related agencies, by type of holder","Farm, Resolution Trust Corporation, Federal and related agencies, by type of holder","Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","One- to four- family residences, Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","Multifamily residences, Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","Nonfarm, nonresidential, Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","Farm, Federal Deposit Insurance Corporation, Federal and related agencies, by type of holder","Federal National Mortgage Association, Federal and related agencies, by type of holder","One- to four- family residences, Federal National Mortgage Association, Federal and related agencies, by type of holder","Multifamily residences, Federal National Mortgage Association, Federal and related agencies, by type of holder","Federal Land Banks, Federal and related agencies, by type of holder","One- to four- family residences, Federal Land Banks, Federal and related agencies, by type of holder","Farm, Federal Land Banks, Federal and related agencies, by type of holder","Federal Home Loan Mortgage Corporation, Federal and related agencies, by type of holder","One- to four- family residences, Federal Home Loan Mortgage Corporation, Federal and related agencies, by type of holder","Multifamily residences, Federal Home Loan Mortgage Corporation, Federal and related agencies, by type of holder","Federal Home Loan Banks, Federal and related agencies, by type of holder","One- to four- family residences, Federal Home Loan Banks, Federal and related agencies, by type of holder","Multifamily residences, Federal Home Loan Banks, Federal and related agencies, by type of holder","Federal Agricultural Mortgage Corporation, Federal and related agencies, by type of holder","Farm, Federal Agricultural Mortgage Corporation, Federal and related agencies, by type of holder","Mortgage pools or trusts, by type of holder","Government National Mortgage Association, Mortgage pools or trusts, by type of holder","One- to four- family residences, Government National Mortgage Association, Mortgage pools or trusts, by type of holder","Multifamily residences, Government National Mortgage Association, Mortgage pools or trusts, by type of holder","Federal Home Loan Mortgage Corporation, Mortgage pools or trusts, by type of holder","One- to four- family residences, Federal Home Loan Mortgage Corporation, Mortgage pools or trusts, by type of holder","Multifamily residences, Federal Home Loan Mortgage Corporation, Mortgage pools or trusts, by type of holder","Federal National Mortgage Association, Mortgage Pools or trusts, by type of holder","One- to four- family residences, Federal National Mortgage Association, Mortgage Pools or trusts, by type of holder","Multifamily residences, Federal National Mortgage Association, Mortgage Pools or trusts, by type of holder","Farmers Home Administration, Mortgage Pools or trusts, by type of holder","One- to four- family residences, Farmers Home Administration, Mortgage Pools or trusts, by type of holder","Multifamily residences, Farmers Home Administration, Mortgage Pools or trusts, by type of holder","Nonfarm, nonresidential, Farmers Home Administration, Mortgage Pools or trusts, by type of holder","Farm, Farmers Home Administration, Mortgage Pools or trusts, by type of holder","Private mortgage conduits, Mortgage Pools or trusts, by type of holder","One- to four- family residences, Private mortgage conduits, Mortgage Pools or trusts, by type of holder","Multifamily residences, Private mortgage conduits, Mortgage Pools or trusts, by type of holder","Nonfarm, nonresidential, Private mortgage conduits, Mortgage Pools or trusts, by type of holder","Farm, Private mortgage conduits, Mortgage Pools or trusts, by type of holder","Federal Agricultural Mortgage Corporation, Mortgage Pools or trusts, by type of holder","Farm, Federal Agricultural Mortgage Corporation, Mortgage Pools or trusts, by type of holder","Individuals and others, by type of holder","One- to four- family residences, Individuals and others, by type of holder","Multifamily residences, Individuals and others, by type of holder","Nonfarm, nonresidentail, Individuals and others, by type of holder","Farm, Individuals and others, by type of holder"
1961Q1,231202,139970,28814,44762,17656,158970,116649,95516,7272,12184,1677,42321,25110,3968,10238,3005,11301,0,0,0,542,0,0,5,537,1948,1664,284,0,0,0,0,0,0,0,0,0,0,0,0,0,2614,0,2614,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,201,0,0,1,200,0,0,0,0,0,0,0,60730,12286,16533,22289,9622
1961Q2,236433,142752,29439,46071,18171,162859,119918,98074,7500,12628,1716,42941,25337,3999,10526,3079,11227,0,0,0,564,0,0,9,555,2024,1736,288,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,0,2701,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,200,0,0,3,197,0,0,0,0,0,0,0,62147,12485,16879,22861,9922
1961Q3,242158,145992,30438,47205,18523,166823,123442,100781,7901,13020,1740,43381,25413,4079,10761,3128,11492,0,0,0,624,4,0,10,610,2100,1800,300,0,0,0,0,0,0,0,0,0,0,0,0,0,2756,0,2756,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,244,0,0,4,240,0,0,0,0,0,0,0,63599,12816,17369,23366,10048
1961Q4,248570,149497,31469,48935,18669,171074,126871,103361,8153,13610,1747,44203,25776,4250,11007,3170,11949,0,0,0,682,8,0,12,662,2203,1898,305,0,0,0,0,0,0,0,0,0,0,0,0,0,2803,0,2803,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,290,0,0,4,286,0,0,0,0,0,0,0,65257,13042,17957,24258,10000
1962Q1,252928,151948,32058,49863,19059,174358,129752,105037,8580,14319,1816,44606,25825,4306,11263,3212,12221,0,0,0,677,12,0,13,652,2277,1973,304,0,0,0,0,0,0,0,0,0,0,0,0,0,2873,0,2873,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,312,0,0,5,307,0,0,0,0,0,0,0,66037,13560,18060,24219,10198
1962Q2,259010,155408,32793,51139,19670,179508,134389,108304,8992,15166,1927,45119,25966,4376,11491,3286,12134,0,0,0,670,16,0,14,640,2327,2030,297,0,0,0,0,0,0,0,0,0,0,0,0,0,2942,0,2942,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,336,0,0,6,330,0,0,0,0,0,0,0,67032,13799,18271,24418,10544
1962Q3,265138,159228,33629,52306,19975,184831,139161,111712,9547,15924,1978,45670,26059,4462,11803,3346,12152,0,0,0,720,56,0,16,648,2329,2027,302,0,0,0,0,0,0,0,0,0,0,0,0,0,2995,0,2995,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,373,0,0,7,366,0,0,0,0,0,0,0,67782,14154,18474,24512,10642
1962Q4,271837,163127,34604,53822,20284,190469,143567,114772,10046,16727,2022,46902,26374,4748,12380,3400,12220,0,0,0,767,96,0,18,653,2353,2046,307,0,0,0,0,0,0,0,0,0,0,0,0,0,3024,0,3024,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,413,0,0,8,405,0,0,0,0,0,0,0,68735,14650,18660,24645,10780
1963Q1,276711,166123,35211,54670,20707,195095,147568,117516,10525,17400,2127,47527,26538,4832,12693,3464,11926,0,0,0,811,135,0,20,656,2347,2043,304,0,0,0,0,0,0,0,0,0,0,0,0,0,3118,0,3118,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,453,0,0,9,444,0,0,0,0,0,0,0,69237,15099,18737,24503,10898
1963Q2,283720,170271,35925,55984,21540,201653,153340,121641,11100,18358,2241,48313,26707,4966,13048,3592,11273,0,0,0,853,175,0,22,656,2211,1897,314,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0,3198,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,495,0,0,10,485,0,0,0,0,0,0,0,70299,15673,18757,24501,11368
1963Q3,290691,174765,36544,57250,22132,208235,159029,125764,11685,19278,2302,49206,26902,5124,13467,3713,11207,0,0,0,885,197,1,26,661,2223,1897,326,0,0,0,0,0,0,0,0,0,0,0,0,0,3259,0,3259,0,0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,509,0,1,13,495,0,0,0,0,0,0,0,70740,15951,18666,24421,11702
1963Q4,297560,178997,37463,58656,22444,214598,164054,129234,12366,20127,2327,50544,27331,5343,14078,3792,11278,0,0,0,914,220,1,31,662,2291,1955,336,0,0,0,0,0,0,0,0,0,0,0,0,0,3310,0,3310,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,525,0,1,15,509,0,0,0,0,0,0,0,71159,16268,18686,24361,11844
1964Q1,302964,182697,38268,58911,23088,219537,168082,132165,12771,20734,2412,51455,27574,5749,14211,3921,11373,0,0,0,971,242,1,35,693,2290,1944,346,0,0,0,0,0,0,0,0,0,0,0,0,0,3406,0,3406,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,551,0,1,18,532,0,0,0,0,0,0,0,71503,16838,18672,23869,12124
1964Q2,309847,186972,39262,59513,24100,225953,173464,136044,13333,21529,2558,52489,27810,6188,14405,4086,11421,0,0,0,1023,264,1,39,719,2238,1867,371,0,0,0,0,0,0,0,0,0,0,0,0,0,3516,0,3516,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,581,0,1,21,559,0,0,0,0,0,0,0,71892,17111,18644,23475,12662
1964Q3,317110,191490,40381,60501,24738,232459,178935,139821,13927,22567,2620,53524,28038,6656,14633,4197,11477,0,0,0,1051,289,2,49,711,2253,1860,393,0,0,0,0,0,0,0,0,0,0,0,0,0,3620,0,3620,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,602,0,2,30,570,0,0,0,0,0,0,0,72572,17655,18719,23178,13020
1964Q4,324179,195664,41550,61660,25305,238778,183626,142994,14476,23518,2638,55152,28525,7236,15087,4304,11585,0,0,0,1077,314,2,57,704,2282,1878,404,0,0,0,0,0,0,0,0,0,0,0,0,0,3718,0,3718,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,624,0,2,41,581,0,0,0,0,0,0,0,73192,18136,18783,22913,13360
1965Q1,329407,199092,42154,62203,25958,243630,187313,145598,14892,24135,2688,56317,28853,7607,15432,4425,11758,0,0,0,1134,339,2,63,730,2279,1863,416,0,0,0,0,0,0,0,0,0,0,0,0,0,3889,0,3889,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,676,0,2,54,620,0,0,0,0,0,0,0,73343,18626,18636,22475,13606
1965Q2,336146,203283,42821,63175,26867,249801,192454,149138,15412,25110,2794,57347,29020,7981,15768,4578,11843,0,0,0,1189,364,2,68,755,2216,1807,409,0,0,0,0,0,0,0,0,0,0,0,0,0,4058,0,4058,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,730,0,2,68,660,0,0,0,0,0,0,0,73772,19176,18456,22118,14022
1965Q3,342763,207599,43461,64141,27562,256330,197917,153078,15956,26030,2853,58413,29207,8338,16180,4688,12093,0,0,0,1236,388,1,76,771,2230,1815,415,0,0,0,0,0,0,0,0,0,0,0,0,0,4171,0,4171,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0,797,23,3,86,685,0,0,0,0,0,0,0,73543,19249,18174,21726,14394
1965Q4,349516,211967,44212,65155,28182,262413,202400,156293,16391,26805,2911,60013,29589,8811,16790,4823,12654,0,0,0,1280,409,1,84,786,2281,1838,443,0,0,0,0,0,0,0,0,0,0,0,0,0,4281,0,4281,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,869,50,4,104,711,0,0,0,0,0,0,0,73580,19625,17956,21329,14670
1966Q1,356093,215838,45063,66512,28680,267369,206137,158755,16780,27614,2988,61232,29849,9164,17251,4968,13817,0,0,0,1313,423,2,89,799,2420,1892,528,0,0,0,0,0,0,0,0,0,0,0,0,0,4477,0,4477,0,0,0,0,0,0,0,0,949,0,0,0,0,0,0,0,0,0,949,84,4,125,736,0,0,0,0,0,0,0,73958,19894,17935,21417,14712
1966Q2,363471,219665,45872,68447,29487,272531,210022,161334,17079,28581,3028,62509,30026,9541,17777,5165,14741,0,0,0,1342,433,4,93,812,2516,1975,541,0,0,0,0,0,0,0,0,0,0,0,0,0,4725,0,4725,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,1033,122,3,147,761,0,0,0,0,0,0,0,75166,20363,17985,21822,14996
1966Q3,369165,222649,46374,70064,30078,276514,212949,163326,17206,29308,3109,63565,30083,9918,18337,5227,15552,0,0,0,1365,443,5,104,813,2621,2051,570,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,0,4900,0,0,0,0,0,0,0,0,1167,0,0,0,0,0,0,0,0,0,1167,188,4,170,805,0,0,0,0,0,0,0,75932,20655,17934,22119,15224
1966Q4,373695,225336,46871,71227,30261,279457,214848,164653,17276,29806,3113,64609,30233,10289,18847,5240,16185,0,0,0,1374,441,6,114,813,2719,2154,565,0,0,0,0,0,0,0,0,0,0,0,0,0,4957,0,4957,0,0,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,1314,266,4,194,850,0,0,0,0,0,0,0,76739,21261,17950,22240,15288
1967Q1,376934,226776,47435,71870,30853,281468,215999,165292,17470,30114,3123,65469,30243,10654,19298,5274,16766,0,0,0,1372,427,7,123,815,2808,2222,586,0,0,0,0,0,0,0,0,0,0,0,0,0,5111,0,5111,0,0,0,0,0,0,0,0,1480,0,0,0,0,0,0,0,0,0,1480,356,5,219,900,0,0,0,0,0,0,0,77220,21606,17893,22091,15630
1967Q2,382135,229221,48103,73210,31601,285660,219534,167524,17852,30959,3199,66126,30072,10983,19694,5377,17066,0,0,0,1357,401,9,131,816,2815,2235,580,0,0,0,0,0,0,0,0,0,0,0,0,0,5303,0,5303,0,0,0,0,0,0,0,0,1660,0,0,0,0,0,0,0,0,0,1660,458,5,245,952,0,0,0,0,0,0,0,77749,21810,17828,22157,15954
1967Q3,389396,233555,48967,74556,32318,291107,224460,170996,18341,31855,3268,66647,29847,11301,20036,5463,17907,0,0,0,1395,415,10,153,817,2893,2307,586,0,0,0,0,0,0,0,0,0,0,0,0,0,5449,0,5449,0,0,0,0,0,0,0,0,1821,0,0,0,0,0,0,0,0,0,1821,551,7,274,989,0,0,0,0,0,0,0,78561,22178,17837,22214,16332
1967Q4,396864,238015,50022,75894,32933,296448,228932,174152,18795,32664,3321,67516,29763,11717,20467,5569,18955,0,0,0,1426,420,12,176,818,2988,2370,618,0,0,0,0,0,0,0,0,0,0,0,0,0,5609,0,5609,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,0,0,0,0,1988,652,9,301,1026,0,0,0,0,0,0,0,79473,22682,17935,22266,16590
1968Q1,402736,241496,50625,76889,33726,300196,232223,176170,19133,33504,3416,67973,29644,11874,20834,5621,20176,0,0,0,1457,418,14,200,825,3065,2429,636,0,0,0,0,0,0,0,0,0,0,0,0,0,5793,0,5793,0,0,0,0,0,0,0,0,2169,0,0,0,0,0,0,0,0,0,2169,761,10,327,1071,0,0,0,0,0,0,0,80195,23246,17947,22002,17000
1968Q2,409458,245465,51191,78080,34722,305317,236896,179129,19538,34648,3581,68421,29450,12080,21160,5731,21165,0,0,0,1480,408,16,226,830,3151,2494,657,0,0,0,0,0,0,0,0,0,0,0,0,0,5973,0,5973,0,0,0,0,0,0,0,0,2359,0,0,0,0,0,0,0,0,0,2359,878,12,352,1117,0,0,0,0,0,0,0,80617,23636,17819,21672,17490
1968Q3,417114,249811,52077,79787,35439,310870,241963,182636,19972,35798,3557,68907,29198,12325,21609,5775,21843,0,0,0,1580,442,18,244,876,3237,2558,679,0,0,0,0,0,0,0,0,0,0,0,0,0,6064,0,6064,0,0,0,0,0,0,0,0,2444,0,0,0,0,0,0,0,0,0,2444,936,15,368,1125,0,0,0,0,0,0,0,81957,24217,17951,21747,18042
1968Q4,424519,254223,52976,81335,35985,317261,247286,186221,20467,37060,3538,69975,29030,12754,22388,5803,22554,4273,3070,1183,1683,476,21,263,923,3305,2609,696,0,0,0,0,0,0,0,0,0,0,7167,7151,16,6126,0,6126,0,0,0,0,0,0,0,0,2526,0,0,0,0,0,0,0,0,0,2526,994,18,383,1131,0,0,0,0,0,0,0,82178,24672,17821,21221,18464
1969Q1,428741,255570,53850,82775,36546,321845,251463,189087,20939,37775,3662,70382,28929,12961,22707,5785,23513,4378,3101,1258,1795,511,22,283,979,3334,2651,683,0,0,0,0,0,0,0,0,0,0,7689,7671,18,6317,0,6317,0,0,0,0,0,0,0,0,2616,0,0,0,0,0,0,0,0,0,2616,1052,22,397,1145,0,0,0,0,0,0,0,80767,22568,17947,21594,18658
1969Q2,435471,259534,54742,83851,37344,327823,256965,192931,21553,38608,3873,70858,28746,13198,23065,5849,24514,4490,3059,1412,1911,547,24,303,1037,3381,2684,697,0,0,0,0,0,0,0,0,0,0,8175,8155,20,6557,0,6557,0,0,0,0,0,0,0,0,2701,0,0,0,0,0,0,0,0,0,2701,1108,26,411,1156,0,0,0,0,0,0,0,80433,22304,17812,21445,18872
1969Q3,443256,264663,55602,85185,37806,333397,262029,196661,22049,39436,3883,71368,28502,13513,23488,5865,25982,4661,3041,1602,1895,562,27,325,981,3424,2728,696,0,0,0,0,0,0,0,0,0,0,9326,9298,28,6676,0,6676,0,0,0,0,0,0,0,0,2949,0,0,0,0,0,0,0,0,0,2949,1236,30,428,1255,0,0,0,0,0,0,0,80928,22635,17657,21490,19146
1969Q4,450484,269049,56450,86611,38374,336592,264565,198179,22543,40012,3831,72027,27649,14235,24370,5773,27895,4883,3022,1843,1873,573,29,347,924,3475,2766,709,0,0,0,0,0,0,0,0,0,0,10950,10919,31,6714,0,6714,0,0,0,0,0,0,0,0,3204,0,0,0,0,0,0,0,0,0,3204,1369,35,444,1356,0,0,0,0,0,0,0,82793,24572,17025,21420,19776
1970Q1,462501,275424,59634,87787,39656,338640,265967,198746,22907,40276,4038,72673,27777,14559,24662,5675,29650,4999,2989,1992,1855,579,32,371,873,3464,2794,670,0,0,0,0,0,0,0,0,0,0,12499,12446,53,6833,0,6833,0,0,0,0,0,0,0,0,3499,15,15,0,0,0,0,0,0,0,3484,1507,40,459,1478,0,0,0,0,0,0,0,90712,28571,19381,22001,20759
1970Q2,477510,284365,61926,91033,40186,342138,268911,200681,23476,40700,4054,73227,27448,14964,25145,5670,31101,5081,2966,2098,1923,580,34,394,915,3444,2791,653,0,0,0,0,0,0,0,0,0,0,13658,13508,150,6995,0,6995,0,0,0,0,0,0,0,0,3713,37,37,0,0,0,0,0,0,0,3676,1649,45,474,1508,0,0,0,0,0,0,0,100558,34705,20506,24303,21044
1970Q3,489121,288349,65327,94925,40520,347177,273595,203688,24169,41488,4250,73582,27064,15356,25495,5667,32726,5166,2930,2219,1863,577,34,408,844,3467,2786,681,0,0,0,0,0,0,0,0,0,0,14807,14561,246,7101,0,7101,322,322,0,0,0,0,0,0,4132,95,95,0,0,0,0,0,0,0,4037,1910,53,486,1588,0,0,0,0,0,0,0,105086,34416,22569,27031,21070
1970Q4,498474,292240,68074,97330,40830,352851,278476,206488,24929,42708,4351,74375,26739,15969,26018,5649,33579,5238,2903,2319,1790,560,34,423,773,3505,2771,734,0,0,0,0,0,0,0,0,0,0,15502,15181,321,7187,0,7187,357,357,0,0,0,0,0,0,4755,347,347,0,0,0,0,0,0,0,4408,2185,60,496,1667,0,0,0,0,0,0,0,107289,34709,23708,27669,21203
1971Q1,505427,296349,69955,97888,41235,358307,283774,209512,26156,43620,4486,74533,26388,16178,26422,5545,33531,5291,2867,2409,1723,529,33,438,723,3430,2642,788,0,0,0,0,0,0,0,0,0,0,15420,14985,435,7347,0,7347,320,320,0,0,0,0,0,0,5957,1109,1109,0,0,0,0,0,0,0,4848,2474,69,507,1798,0,0,0,0,0,0,0,107632,35523,23887,26886,21336
1971Q2,518665,303206,72412,99736,43311,367203,292694,215138,28081,45476,3999,74509,25827,16271,26847,5564,33831,5319,2822,2484,1633,483,31,452,667,3452,2651,801,0,0,0,0,0,0,0,0,0,0,15363,14778,585,7579,0,7579,485,485,0,0,0,0,0,0,7572,2263,2263,0,0,0,0,0,0,0,5309,2778,79,518,1934,0,0,0,0,0,0,0,110059,35981,24080,26430,23568
1971Q3,531816,311379,74380,102483,43574,378569,303818,222353,29473,47836,4156,74751,25187,16473,27497,5594,35634,5299,2777,2511,1542,433,29,490,590,3494,2661,833,0,0,0,0,0,0,0,0,0,0,16732,15924,808,7767,0,7767,800,800,0,0,0,0,0,0,8369,2540,2540,0,0,0,0,0,0,0,5829,3177,88,554,2010,0,0,0,0,0,0,0,109244,35527,24165,26095,23457
1971Q4,544519,318411,76643,105586,43879,389210,313714,228141,31169,50199,4205,75496,24645,16747,28503,5601,36825,5332,2733,2588,1432,365,26,528,513,3389,2517,872,0,0,0,0,0,0,0,0,0,0,17791,16681,1110,7917,0,7917,964,934,30,0,0,0,0,0,9516,3074,3074,0,64,48,16,0,0,0,6378,3595,98,589,2096,0,0,0,0,0,0,0,108968,35678,23987,25756,23547
1972Q1,558457,325753,79195,108600,44909,398945,323547,234606,32393,52224,4324,75398,24173,16837,28853,5535,37708,5280,2708,2561,1627,576,31,539,481,3332,2376,956,0,0,0,0,0,0,0,0,0,0,18342,16957,1385,8139,0,8139,988,973,15,0,0,0,0,0,10542,3992,3984,8,166,125,41,0,0,0,6384,3527,97,506,2254,0,0,0,0,0,0,0,111262,35748,24871,26467,24176
1972Q2,577837,335716,82739,113028,46354,412831,337427,243523,34354,55003,4547,75404,23621,16848,29353,5582,38667,5260,2654,2595,1586,590,31,533,432,3348,2352,996,0,0,0,0,0,0,0,0,0,0,18628,17046,1582,8430,0,8430,1415,1404,11,0,0,0,0,0,11748,4619,4567,52,209,157,52,0,0,0,6920,3957,108,542,2313,0,0,0,0,0,0,0,114591,35845,26110,27586,25050
1972Q3,597379,347337,85555,117167,47320,428153,352565,254038,36001,57869,4657,75588,22936,16975,30060,5617,39672,5277,2694,2583,1442,446,30,537,429,3364,2303,1061,0,0,0,0,0,0,0,0,0,0,19295,17441,1854,8749,4,8745,1545,1530,15,0,0,0,0,0,12815,4973,4890,83,295,221,74,0,0,0,7547,4476,123,582,2366,0,0,0,0,0,0,0,116739,36358,26756,28119,25506
1972Q4,618238,357370,89694,123470,47704,443791,366843,263496,37739,60827,4781,76948,22315,17347,31608,5678,40137,5113,2513,2600,1019,279,29,320,391,3328,2189,1139,0,0,0,0,0,0,0,0,0,0,19781,17697,2084,9107,13,9094,1789,1754,35,0,0,0,0,0,14404,5504,5353,151,441,331,110,0,0,0,8459,5017,131,867,2444,0,0,0,0,0,0,0,119906,36413,28329,29848,25316
1973Q1,633414,365955,91063,127172,49224,456262,379096,271567,38912,63647,4970,77166,21857,17359,32307,5643,41179,4664,2198,2466,1281,490,24,314,453,3354,2093,1261,0,0,0,0,0,0,0,0,0,0,20571,18217,2354,9591,24,9567,1718,1698,20,0,0,0,0,0,15160,6089,5835,254,661,533,128,0,0,0,8410,4988,120,867,2435,0,0,0,0,0,0,0,120813,36455,28165,30037,26156
1973Q2,656595,378024,94220,133147,51204,473318,395336,282872,40143,67081,5240,77982,21276,17606,33363,5737,41828,3908,1425,2483,1068,445,9,263,351,3293,1998,1295,0,0,0,0,0,0,0,0,0,0,21413,18521,2892,10117,40,10077,2029,1973,56,0,0,0,0,0,16615,6790,6524,266,734,594,140,0,0,0,9091,5382,140,970,2599,0,0,0,0,0,0,0,124834,36974,29190,31470,27200
1973Q3,676968,389894,97191,137482,52401,488807,409620,292654,41329,70259,5378,79187,20742,17927,34651,5867,45075,4430,1923,2507,1353,588,22,331,412,3446,2046,1400,0,0,0,0,0,0,0,0,0,0,22831,19479,3352,10592,67,10525,2423,2294,129,0,0,0,0,0,17057,7222,6912,310,776,625,151,0,0,0,9059,5385,137,950,2587,0,0,0,0,0,0,0,126029,37179,29927,31291,27632
1973Q4,694158,399840,98962,141946,53410,500733,419364,299284,42054,72584,5442,81369,20426,18451,36496,5996,46621,4029,1455,2574,1366,743,29,218,376,3476,2013,1463,0,0,0,0,0,0,0,0,0,0,24075,20270,3805,11071,123,10948,2604,2446,158,0,0,0,0,0,18040,7890,7561,329,766,617,149,0,0,0,9384,5458,138,1124,2664,0,0,0,0,0,0,0,128764,39444,29812,31524,27984
1974Q1,709349,407898,101159,145660,54632,509638,427458,304559,42553,74739,5607,82180,20104,18680,37397,5999,47676,3604,1079,2525,1671,961,46,272,392,3522,1965,1557,0,0,0,0,0,0,0,0,0,0,24775,20416,4359,11467,168,11299,2637,2472,165,0,0,0,0,0,19709,9555,9217,338,774,623,151,0,0,0,9380,5429,143,1118,2690,0,0,0,0,0,0,0,132326,40905,30642,32134,28645
1974Q2,728964,418838,103022,150544,56560,523120,439895,312630,43479,77958,5828,83225,19583,18935,38579,6128,51822,3616,1134,2482,2460,1414,81,419,546,3596,1946,1650,0,0,0,0,0,0,0,0,0,0,26559,21691,4868,12400,223,12177,3191,2951,240,0,0,0,0,0,20132,10225,9857,368,760,612,148,0,0,0,9147,5330,132,1065,2620,0,0,0,0,0,0,0,133890,41467,30639,32523,29261
1974Q3,744140,428859,104719,152202,58360,533185,448758,318750,44097,79904,6007,84427,19232,19209,39739,6247,55224,4052,1525,2527,1846,943,114,293,496,3787,1964,1823,0,0,0,0,0,0,0,0,0,0,28641,23258,5383,13185,308,12877,3713,3414,299,0,0,0,0,0,21941,10982,10506,476,738,595,143,0,0,0,10221,6170,120,1231,2700,0,0,0,0,0,0,0,133790,42194,30528,31035,30033
1974Q4,756370,435176,105786,155418,59990,539316,453082,321776,44350,80907,6049,86234,19026,19625,41256,6327,58387,4846,2248,2598,1432,759,167,156,350,4015,2009,2006,0,0,0,0,0,0,0,0,0,0,29578,23778,5800,13930,446,13484,4586,4217,369,0,0,0,0,0,23799,11769,11249,520,757,608,149,0,0,0,11273,6782,116,1473,2902,0,0,0,0,0,0,0,134868,42278,30086,31626,30878
1975Q1,765304,439951,104637,158427,62289,543479,456233,324162,44187,81777,6107,87246,18750,19800,42268,6428,59808,5599,2787,2812,631,68,104,174,285,4047,1879,2168,0,0,0,0,0,0,0,0,0,0,29754,23743,6011,15169,470,14699,4608,4231,377,0,0,0,0,0,27045,13340,12804,536,1101,941,160,0,0,0,12604,7854,221,1526,3003,0,0,0,0,0,0,0,134972,42262,28261,32682,31767
1975Q2,782553,450826,104987,162138,64602,553661,465694,331008,44614,83830,6242,87967,18365,19764,43265,6573,62038,5610,2787,2823,1169,367,268,176,358,4297,1915,2382,0,0,0,0,0,0,0,0,0,0,30015,23988,6027,16003,496,15507,4944,4543,401,0,0,0,0,0,29550,15437,14863,574,1193,1008,185,0,0,0,12920,8112,116,1687,3005,0,0,0,0,0,0,0,137304,43374,27833,33180,32917
